Serial Number,Number Series,Pre,Post,Device Type ,Device Model,Product Number,Product description,Start Date,Lease Maturity Date,Location
2TK229ZGLG,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK229ZDP2,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK229ZCT2,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK229ZD07,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK229ZGB0,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Burlington
2TK229ZC23,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Burlington
2TK229ZGW5,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK229ZG3P,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK229ZFQX,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Burlington
2TK229Z962,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Santa Clara
2TK229ZCY5,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Santa Clara
2TK229ZGJD,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Santa Clara
2TK229ZCPF,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Santa Clara
2TK223Z826,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Burlington
2TK223Z8WQ,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Burlington
2TK223ZFX8,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK223ZFVR,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK223ZFPL,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK223ZFQ7,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK223ZFT5,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Hopewell Junction
2TK223ZC8H,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK223ZD5R,,,,Serialized Accessories,TB Dock,3TR87AA,HP TB Dock G2 w/ Combo Cable,9/1/2022,8/31/2025,Malta
2TK132ZZG4,,,,Serialized Accessories,USB-C Dock,5TW10AA,HP USB-C Dock G5 US,9/1/2022,8/31/2025,Santa Clara
2TK132ZZCB,,,,Serialized Accessories,USB-C Dock,5TW10AA,HP USB-C Dock G5 US,9/1/2022,8/31/2025,Santa Clara
3CM20203RG,,,,Serialized Accessories,Monitor,1A7E5AA,MNTR HP P24 G4 FHD,9/1/2022,8/31/2025,Santa Clara
3CM20203RF,,,,Serialized Accessories,Monitor,1A7E5AA,MNTR HP P24 G4 FHD,9/1/2022,8/31/2025,Santa Clara
GFUS000007TS,000007,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000008TS,000008,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000009TS,000009,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000010TS,000010,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000011TS,000011,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000012TS,000012,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000013TS,000013,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000014TS,000014,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000015TS,000015,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000016TS,000016,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS000017TS,000017,GFUS,TS,Desktop Accessory,TowerStand,G1K23AA,HP DM Chassis Tower Stand,9/1/2022,8/31/2025,Malta
GFUS005130NL,005130,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005131NL,005131,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005132NL,005132,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005133NL,005133,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005134NL,005134,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005135NL,005135,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005136NL,005136,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005137NL,005137,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005138NL,005138,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005139NL,005139,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005140NL,005140,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005141NL,005141,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005142NL,005142,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005143NL,005143,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005144NL,005144,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005145NL,005145,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Burlington
GFUS005146NL,005146,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005147NL,005147,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005148NL,005148,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005149NL,005149,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005150NL,005150,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005151NL,005151,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005152NL,005152,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005153NL,005153,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005154NL,005154,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005155NL,005155,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005156NL,005156,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005157NL,005157,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005158NL,005158,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005159NL,005159,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005160NL,005160,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005161NL,005161,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005162NL,005162,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005163NL,005163,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005164NL,005164,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005165NL,005165,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005166NL,005166,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005167NL,005167,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005168NL,005168,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005169NL,005169,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005170NL,005170,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005171NL,005171,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005172NL,005172,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005173NL,005173,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005174NL,005174,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005175NL,005175,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005176NL,005176,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005177NL,005177,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005178NL,005178,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005179NL,005179,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Hopewell Junction
GFUS005180NL,005180,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005181NL,005181,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005182NL,005182,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005183NL,005183,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005184NL,005184,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005185NL,005185,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005186NL,005186,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005187NL,005187,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005188NL,005188,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005189NL,005189,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005190NL,005190,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005191NL,005191,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005192NL,005192,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005193NL,005193,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005194NL,005194,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005195NL,005195,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005196NL,005196,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005197NL,005197,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005198NL,005198,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005199NL,005199,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005200NL,005200,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005201NL,005201,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005202NL,005202,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005203NL,005203,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005204NL,005204,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005205NL,005205,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005206NL,005206,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005207NL,005207,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005208NL,005208,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005209NL,005209,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005210NL,005210,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005211NL,005211,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005212NL,005212,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005213NL,005213,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005214NL,005214,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005215NL,005215,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005216NL,005216,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005217NL,005217,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005218NL,005218,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005219NL,005219,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005220NL,005220,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005221NL,005221,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005222NL,005222,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005223NL,005223,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005224NL,005224,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005225NL,005225,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005226NL,005226,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005227NL,005227,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005228NL,005228,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005229NL,005229,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005230NL,005230,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005231NL,005231,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005232NL,005232,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005233NL,005233,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005234NL,005234,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005235NL,005235,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005236NL,005236,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005237NL,005237,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005238NL,005238,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005239NL,005239,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005240NL,005240,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005241NL,005241,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005242NL,005242,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005243NL,005243,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005244NL,005244,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005245NL,005245,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005246NL,005246,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005247NL,005247,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005248NL,005248,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005249NL,005249,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005250NL,005250,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005251NL,005251,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005252NL,005252,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005253NL,005253,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005254NL,005254,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005255NL,005255,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005256NL,005256,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005257NL,005257,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005258NL,005258,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005259NL,005259,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005260NL,005260,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005261NL,005261,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005262NL,005262,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005263NL,005263,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005264NL,005264,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005265NL,005265,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005266NL,005266,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005267NL,005267,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005268NL,005268,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005269NL,005269,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
GFUS005270NL,005270,GFUS,NL,Peripherals,NanoMKLock,1AJ40AA,HP Nano Master Keyed Cable Lock,9/1/2022,8/31/2025,Malta
